date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:44:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:42%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/divisions-offices/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/divisions-offices/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:42%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/labs/strong-lab-safety/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/labs/strong-lab-safety/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:42%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/cdc-moving-forward/newcdc-info.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/cdc-moving-forward/newcdc-info.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:43%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/norovirus/prevention/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/norovirus/prevention/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:44%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/oropouche/outbreaks/2024/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/oropouche/outbreaks/2024/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:44%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/mpox/outbreaks/2023/	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/mpox/outbreaks/2023/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:44%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/food-safety/prevention/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/food-safety/prevention/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:44%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/adenovirus/about/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/adenovirus/about/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:45%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/obesity/risk-factors/risk-factors.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/obesity/risk-factors/risk-factors.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:45%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/winter-weather/safety/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/winter-weather/safety/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:46%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:46%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:46%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:46%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:46%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:47%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:47%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:47%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:47%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:47%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:48%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:48%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:48%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:48%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:48%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:49%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:49%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:49%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:49%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:50%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:50%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:50%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:50%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:50%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:51%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:51%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:51%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/health-topics.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/health-topics.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:52%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/media/releases/2024/m1218-h5n1-flu.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/media/releases/2024/m1218-h5n1-flu.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:52%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/media/releases/2024/a1129-salmonella-outbreak.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/media/releases/2024/a1129-salmonella-outbreak.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:52%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/media/	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/media/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:53%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/media/releases/2024/m1122-listeria-outbreak.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/media/releases/2024/m1122-listeria-outbreak.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:53%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/media/releases/2024/p1122-h5n1-bird-flu.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/media/releases/2024/p1122-h5n1-bird-flu.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:53%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/media/releases/2024/a1117-ecoli-organic-carrots.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/media/releases/2024/a1117-ecoli-organic-carrots.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:54%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/mmwr/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/mmwr/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:54%20GMT	https://web.archive.org/web/20241230193547im_/https://www.cdc.gov/TemplatePackage/5.0/img/homepage/mmwr.png	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547im_/https_/www.cdc.gov/TemplatePackage/5.0/img/homepage/mmwr.png	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:54	12215/12215	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Feb%202025%2018:44:54%20GMT	https://web.archive.org/web/20241231044953im_/https://www.cdc.gov/TemplatePackage/5.0/img/homepage/mmwr.png	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241231044953im_/https_/www.cdc.gov/TemplatePackage/5.0/img/homepage/mmwr.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:54%20GMT	https://web.archive.org/web/20241230193547im_/https://www.cdc.gov/TemplatePackage/5.0/img/homepage/eid.png	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547im_/https_/www.cdc.gov/TemplatePackage/5.0/img/homepage/eid.png	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:54	9368/9368	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Feb%202025%2018:44:55%20GMT	https://web.archive.org/web/20241231044954im_/https://www.cdc.gov/TemplatePackage/5.0/img/homepage/eid.png	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241231044954im_/https_/www.cdc.gov/TemplatePackage/5.0/img/homepage/eid.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:55%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/pcd/index.htm	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/pcd/index.htm	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:55%20GMT	https://web.archive.org/web/20241230193547im_/https://www.cdc.gov/TemplatePackage/5.0/img/homepage/pcd.png	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547im_/https_/www.cdc.gov/TemplatePackage/5.0/img/homepage/pcd.png	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:55	7502/7502	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Feb%202025%2018:44:55%20GMT	https://web.archive.org/web/20241231044955im_/https://www.cdc.gov/TemplatePackage/5.0/img/homepage/pcd.png	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241231044955im_/https_/www.cdc.gov/TemplatePackage/5.0/img/homepage/pcd.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:56%20GMT	https://web.archive.org/web/20241230193547im_/https://www.cdc.gov/homepage/images/science-cdc.jpg	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547im_/https_/www.cdc.gov/homepage/images/science-cdc.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:55	75231/75231	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Feb%202025%2018:44:56%20GMT	https://web.archive.org/web/20241231044946im_/https://www.cdc.gov/homepage/images/science-cdc.jpg	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241231044946im_/https_/www.cdc.gov/homepage/images/science-cdc.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:56%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/cdc-moving-forward.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/cdc-moving-forward.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:56%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/priorities/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/priorities/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:57%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/leadership/director.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/leadership/director.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:57%20GMT	https://web.archive.org/web/20241230193547im_/https://www.cdc.gov/TemplatePackage/5.0/img/homepage/cdc-director.jpg	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547im_/https_/www.cdc.gov/TemplatePackage/5.0/img/homepage/cdc-director.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:56	49888/49888	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Feb%202025%2018:44:57%20GMT	https://web.archive.org/web/20241231044953im_/https://www.cdc.gov/TemplatePackage/5.0/img/homepage/cdc-director.jpg	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241231044953im_/https_/www.cdc.gov/TemplatePackage/5.0/img/homepage/cdc-director.jpg	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:57%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/leadership/director.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/leadership/director.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:58%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/fellowships/php/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/fellowships/php/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:58%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/leadership/director.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/leadership/director.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:58%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/leadership/director.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/leadership/director.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:58%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/organization/	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/organization/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:59%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/about/leadership/	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/about/leadership/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:59%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/labs/strong-lab-safety/	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/labs/strong-lab-safety/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:59%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/cdc-info/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/cdc-info/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:44:59%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/cdc-info/index.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/cdc-info/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:45:00%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/museum/	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/museum/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:45:00%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/budget/	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/budget/index.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
12:44:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2002%20Feb%202025%2018:45:00%20GMT	https://web.archive.org/web/20241230193547/https://www.cdc.gov/other/accessibility.html	C:/My%20Web%20Sites/TheyWontBurnUs/web.archive.org/web/20241230193547/https_/www.cdc.gov/other/accessibility.html	(from https://web.archive.org/web/20241230193547/https://www.cdc.gov/)
